财务数据日期,公告类型,公告日期,审计意见,总资产,总负债,净资产,资产负债率,交易性金融资产,衍生金融资产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,其他流动资产,金融资产总额,总股本,每股净资产,合并报表未分配利润,母公司报表未分配利润,营业收入,净利润,每股净利润,母公司报表净利润,经营活动现金流量净额,投资活动现金流量净额,筹资活动现金流量净额,现金及现金等价物净增加额,净资产增长率,净利润增长率,资产负债率变化,金融资产增长率,日期,是否实施现金分红,是否实施股票股利,是否公积金转增股本,相关股东前三个月内存在减持情形,相关股东后三个月存在减持计划,现金分红金额,送股比例,转增比例,是否进行权益分派,权益分派方案文本,公司简称
2019-03-31,季报,2019-04-30,无保留意见,256259899.5575433,82455557.15176308,173804342.40578023,0.3217653534327076,6036875.362434034,1758600.898190651,67585032.49844117,3.0876356789440283e-06,28566.98388074777,586817.924364857,2622886.95167454,76973873.11787778,40000000,4.345108560144506,17686497.22342081,16077889.24497384,16667088.756149247,7356824.98011354,0.1839206245028385,6945606.63646215,3857803.230145529,-6975606.679223505,2258625.788026354,-859177.6610516221,0.013608024593491735,0.1937323948544323,0.005192147112627528,0.1427037849878785,,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2019-06-30,半年报,2019-08-27,无保留意见,280878440.28659874,89713790.89766623,191164649.3889325,0.3194043330848938,6965089.169197178,1823363.7793415035,74119168.72404498,3.408661806386553e-06,29137.517303898883,702777.8894701538,2875288.304181495,88542222.30183084,40000000,4.779116234723312,13449458.024787107,12144441.990267389,15882704.252667464,-6052913.140905293,-0.15132282852263232,-5619210.36386636,26535695.084744655,-7012406.790634645,2199679.374142717,21722967.668252725,0.0998841958886231,-0.5505536182145002,-0.0023610203478138646,0.12892917505135584,,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2019-09-30,季报,2019-10-27,无保留意见,291033899.7835398,96083565.53756209,194950334.24597767,0.3301456139955706,6409784.755630868,1948427.8862176607,76215838.48323257,3.845060384348739e-06,30487.998997391474,670327.8596945558,2907323.424589085,89422471.90757951,40000000,4.873758356149442,11389661.867441624,10367998.959190693,11387403.512846287,-2942565.939064976,-0.0735641484766244,-2537775.7586809956,12481049.714977557,-7868339.916232563,2654360.9289873135,7267070.727732308,0.019803268382236363,0.2841255616106013,0.010741280910676821,0.05308350886526399,,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2019-12-31,年报,2020-03-30,无保留意见,368326767.56876063,148628121.53598782,219698646.0327728,0.40352245512061885,8238441.356583653,2143998.4492301084,81716741.2447304,4.213498664874567e-06,35140.42200545237,855424.7239152571,3227683.145834826,102140825.80026144,40000000,5.49246615081932,9569215.637608832,8792610.376093403,3850759.046893767,-2600637.4711897057,-0.06501593677974264,-2250555.118710415,4313986.908843598,-10103532.198284272,3014310.8381668907,-2775234.451273783,0.1269467522716276,0.024323675742892067,0.07337684112504828,0.12588029021995983,,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2020-03-31,季报,2020-04-30,无保留意见,362003811.67626196,119443993.80396292,242559817.87229905,0.3299523097584979,8226842.519779869,2177091.8242093856,82045330.90370129,3.8052583161056587e-06,33935.708076865674,801386.9835829623,3231035.0938627166,98694168.58336501,40000000,6.063995446807476,12157580.999894394,11093129.992051389,16070544.412069,3697664.8032650873,0.09244162008162718,3286456.5942256944,11597475.765640745,-9700522.866883561,2887906.8155268803,4784859.714284064,0.10405695370610527,0.43740146564496385,-0.07357014536212099,0.024139435267553147,2020-06-10,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2020-06-30,半年报,2020-08-27,无保留意见,353487553.781624,98464965.21103485,255022588.57058915,0.2785528490540974,7285527.589286494,2117534.274443457,85472272.85898785,3.6290956558644447e-06,32719.515087764634,805695.0882918987,3108896.371963642,97187016.10109144,40000000,6.375564714264729,21599931.111266136,19342300.349673778,7006507.219251654,13489071.587673921,0.33722678969184805,11784529.082317699,50805125.11484128,-10372690.130025698,2784444.304196475,43216879.28901206,0.0513801948220928,0.47306818800467876,-0.05139946070440051,-0.06154947015697406,2020-10-25,False,False,True,True,False,0.0,0,4,True,"['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '上市公司控股子公司向母公司实施利润分配的情况', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",翊瑾地产
2020-09-30,季报,2020-10-27,无保留意见,332873193.84830564,90621832.79343493,242251361.0548707,0.2722413053023801,6857656.815700484,1859227.1793191468,74718374.27333353,3.5488978302790626e-06,32889.39096296739,790345.8004679248,2923416.351631404,90715654.72317465,40000000,6.056284026371768,40692995.51905245,36335585.93221574,112800783.6703035,27275806.296837598,0.68189515742094,24276122.260774244,20062219.72339411,-9994479.418679034,2616628.7636542693,12684369.068369346,-0.050078809047079495,0.4521861109977966,-0.0063115437517172815,-0.05146536531870874,2020-11-21,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2020-12-31,年报,2021-03-30,无保留意见,435138523.8276385,173906245.17681506,261232278.65082347,0.3996572026008448,10816821.109032147,2751033.685553402,115199104.70067593,5.477736815957597e-06,43984.82469935129,934874.3255435072,4210207.027958861,131217560.52582237,40000000,6.530806966270587,57914646.72226387,53485795.24281968,57532738.66364961,24602358.861730605,0.6150589715432652,24500299.01514847,45307500.19699637,-10803046.785415012,3713026.5740198083,38217479.98560116,0.07835216080232266,-0.060381677008509854,0.12741589729846475,-0.03682894713165907,2021-04-21,True,False,False,False,False,12778724.810787676,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元']",翊瑾地产
2021-03-31,季报,2021-04-30,无保留意见,428035695.6165383,150884521.43665147,277151174.1798868,0.35250452936949317,9893221.054601064,2719563.8640441126,111376998.91172522,4.268078172730339e-06,40447.21335650336,1087739.0798546595,3880954.2421251656,124248848.00849825,40000000,6.928779354497171,96472967.21975267,88981594.54709338,121441424.51397315,55083314.99641256,1.3770828749103141,50708284.72039099,46470303.781530194,-12194454.711492412,3505927.702350731,37781776.77238851,0.06093770498530679,0.7326737466014439,-0.047152673231351694,0.04803296459075094,2021-06-19,True,False,True,False,False,70715242.87664503,0,8,True,"['充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '留存未分配利润的预计用途以及收益情况', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明']",翊瑾地产
2021-06-30,半年报,2021-08-27,无保留意见,516298167.6215797,245939846.9830379,270358320.6385418,0.4763523529746464,13646330.409008661,3371566.9461726868,125419479.08822672,5.96818204944678e-06,55708.01056577574,1202085.6700999883,4868531.226985503,155610907.62610412,40000000,6.758958015963546,91934788.79650852,85086815.30074018,6142975.5616525,-6483112.033205936,-0.1620778008301484,-5563970.351933121,11491758.467097493,-14712200.12369787,4141625.62752042,921183.9709200435,-0.024509560753064197,-0.854100939068667,0.12384782360515324,0.18962087687536236,2021-10-13,True,False,False,True,False,-7113886.023409281,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",翊瑾地产
2021-09-30,季报,2021-10-27,无保留意见,529691963.2206828,265414491.9903288,264277471.230354,0.5010732848890715,13096735.513584632,3449421.2132416926,133613734.1272606,6.3534643619077805e-06,55968.13575693559,1418800.8550972638,5507795.047067383,164457605.3016063,40000000,6.606936780758851,85995430.35428149,79785822.94034046,35243399.310991496,-8484797.774610046,-0.21211994436525117,-7572846.229142451,29958195.28739652,-15470277.414039966,3984089.322596774,18472007.19595333,-0.02249181528360517,-0.19033061374469484,0.024720931914425124,-0.0006788616279235277,2021-11-09,True,False,False,False,False,-10876573.673859973,0,0,True,"['根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明']",翊瑾地产
2021-12-31,年报,2022-03-30,无保留意见,686082041.6076195,382882485.6603411,303199555.9472785,0.5580709921559457,14703586.812405497,3759659.6552154366,146019726.90169862,6.831268743054127e-06,57083.90365846562,1419665.2514732822,5759381.567763087,177128955.708357,40000000,7.579988898681963,81004830.05840999,75281811.09781101,3605387.147475546,-7129428.994102152,-0.1782357248525538,-6434302.632184919,41820406.31289177,-19350255.336566675,5150379.536742684,27620530.513067774,0.14727734655444225,0.15917047471480647,0.056997707266874205,0.04497820845279188,2022-05-21,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2022-03-31,季报,2022-04-30,无保留意见,797315021.5321432,467447122.76187736,329867898.7702659,0.5862765784389935,20889462.871497016,4810397.792954966,207049201.70093665,8.713317809309342e-06,76545.75808143121,1884230.141452522,8304752.738779265,244568530.47551447,40000000,8.246697469256647,74358446.10030606,69977946.17424531,8555461.68543498,-9494834.225862741,-0.23737085564656854,-7576949.890808147,36133088.37981348,-24430056.407085795,6575694.798804265,18278726.771531947,0.08795640461829869,-0.23964218790860398,0.028205586283047753,0.05901978207914877,2022-05-11,False,False,False,True,False,0.0,0,0,False,[],翊瑾地产
2022-06-30,半年报,2022-08-27,无保留意见,812691620.3051302,458115670.18464935,354575950.1204809,0.5637017273694134,22686155.717264723,5768690.96988243,209932513.96391886,9.50223340581836e-06,85556.11559024836,1968486.7173962921,7234873.848219583,248527434.72379273,40000000,8.864398753012022,64632686.952978395,60380577.4081501,53809914.270847715,-13893941.639039528,-0.3473485409759882,-13710526.808707446,145720483.48243907,-22975310.586024944,5864450.581030079,128609623.47744422,0.07490286700320235,-0.5861439367983149,-0.022574851069580064,-0.09274277773856962,2022-09-28,True,False,False,False,False,-5495958.81054473,0,0,True,"['上市公司控股子公司向母公司实施利润分配的情况', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营', '留存未分配利润的预计用途以及收益情况', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明']",翊瑾地产
2022-09-30,季报,2022-10-27,无保留意见,900214854.2543697,547464191.0526602,352750663.2017095,0.6081483642103573,20854565.656167865,5589661.868082688,231460628.79178873,1.0481226920771358e-05,87015.3416846969,1972624.5437702101,8998021.580149287,260411165.7361882,40000000,8.818766580042738,54714235.232611105,51634670.39132285,57542057.031110756,-14169216.743381843,-0.35423041858454607,-12494152.881181788,22468459.780377183,-25128919.194602694,6823244.565388338,4162785.1511628265,-0.0051478023767578,-0.08862521960379206,0.04444663684094383,-0.049718481624472316,2022-11-21,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2022-12-31,年报,2023-03-30,无保留意见,1041798678.4203279,657770214.1206822,384028464.2996456,0.631379390035371,25721738.863724824,7064067.914299861,273416968.8480016,1.4534272054687487e-05,106446.60677213216,2356643.896989919,10537785.663498323,326341150.3013333,40000000,9.60071160749114,45661283.349168934,43541371.49077954,59073942.73750533,-12932788.404917387,-0.3233197101229347,-11561855.572204722,119550231.36528406,-30538374.14334198,8585636.684967615,97597493.90690967,0.0886682984917617,0.4367795858527072,0.0232310258250138,-0.045187617270952815,2023-05-09,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2023-03-31,季报,2023-04-30,无保留意见,1227878527.8351214,801179489.261955,426699038.5731663,0.6524908377333697,31038423.8968364,7366102.904944428,308213420.6227638,1.3905482387641513e-05,114821.99991319675,2785024.110267902,12030438.016439075,368394020.38752395,40000000,10.667475964329158,36620538.20351579,34990117.77209572,35194813.311207525,-12915350.208075918,-0.32288375520189794,-12216076.740976898,209938869.44911322,-34767163.88664879,10552798.328360615,185724503.89082503,0.11111305082902938,0.004287506669815733,0.021111447697998623,0.12494675380783056,2023-05-24,False,True,False,False,False,0.0,4,0,True,"['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '留存未分配利润的预计用途以及收益情况', '上市公司控股子公司向母公司实施利润分配的情况', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元']",翊瑾地产
2023-06-30,半年报,2023-08-27,非标准无保留意见,1225094533.9222069,833802173.7504425,391292360.17176443,0.6806023132606587,31563995.555103462,6989796.79687415,329416633.9656727,1.4633122451441697e-05,133610.64165996423,2950339.123774089,12741611.312242925,385690471.3274312,40000000,9.782309004294111,26902044.45420038,25706185.561447937,41389726.60581982,-13883562.499022013,-0.3470890624755503,-13262760.300925395,131323537.02123432,-37667517.870004244,9851036.468564527,103507055.61979459,-0.0829781068169213,-0.23703679391569468,0.028111475527288963,0.036909108841723555,2023-10-21,True,False,False,False,False,-4131949.8589650136,0,0,True,"['上市公司控股子公司向母公司实施利润分配的情况', '公司为增强投资者回报水平拟采取的措施']",翊瑾地产
2023-09-30,季报,2023-10-27,无保留意见,1631650711.8050122,1308888592.0262268,322762119.7787855,0.8021867563666674,44235181.01991904,9341853.018306289,472200587.437163,2.067694199007082e-05,164152.8516838413,4067615.4256538483,16978739.52483818,513202377.7067792,40000000,8.069052994469638,17267554.715382766,16234634.130509555,17732559.476431124,-13763556.769739449,-0.3440889192434862,-13530787.758483404,23984769.05740917,-41834193.446545795,14056723.555191817,-3792700.833944807,-0.17513820193907295,0.038507343479503214,0.12158444310600869,0.1752243341352214,2023-12-02,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2023-12-31,年报,2024-03-30,无保留意见,2269090506.0054445,1937823954.6339667,331266551.3714781,0.8540091060736723,54580849.61246258,14573376.064801151,599664251.133281,2.5056288497158856e-05,210886.14115869696,5050955.248314241,21970833.364561584,648263556.1536319,40000000,8.281663784286952,8341971.963978954,8149046.457095443,46839204.96667714,-12750832.502005447,-0.3187708125501362,-11550839.533448733,282424809.9345448,-68074646.30381513,18237417.67904845,232587581.30977812,0.026348914793722873,0.3129127241488712,0.05182234970700507,-0.0327926502709035,2024-05-09,True,False,False,False,False,-12316654.438858874,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",翊瑾地产
2024-03-31,季报,2024-04-30,无保留意见,2421686211.294841,2039539605.7307086,382146605.56413245,0.8421981329448112,58518529.22199594,14114291.150736356,629284305.1562338,2.7432748702312378e-05,237837.25624973318,5755950.471842729,22568622.611956976,700634906.6554441,40000000,9.55366513910331,891746.0912737084,1563273.4171166718,39798735.32547401,-10643179.81815035,-0.26607949545375875,-9408247.199969674,160626424.53886175,-69841518.48325905,21230001.95879813,112014908.01440082,0.15359248913603132,0.49601543945957155,-0.011810973128861275,-0.09616735972356334,2024-05-28,False,False,False,False,False,0.0,0,0,False,[],翊瑾地产
2024-06-30,半年报,2024-08-27,无保留意见,2975662380.2786508,2511536432.945902,464125947.332749,0.8440260056353279,72375896.71384491,19020699.50929988,707187484.6824859,3.445191422902639e-05,317875.5070908759,7609128.570686582,30559442.19458785,892272041.0082784,40000000,11.603148683318725,-6469234.93137131,-5014605.624627421,33810727.15297411,-10515687.17520717,-0.2628921793801792,-9396970.05963442,223012249.73122928,-80624420.88815264,23286672.53937015,165674501.3824468,0.2145232760803855,0.020056040488168128,0.0018278726905168123,0.18194622231815552,2024-09-23,False,False,True,True,True,0.0,0,4,True,['充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元'],翊瑾地产
2024-09-30,季报,2024-10-27,无保留意见,3345457726.290823,2817874068.565903,527583657.72491986,0.8422985131215923,84366713.308119,22351760.428181853,883820667.9274939,4.160868246170388e-05,349357.47348373325,7777723.696926405,31705062.84571656,1003468523.6383578,40000000,13.189591443122996,-11687316.800848287,-9512806.326891433,34968219.40542357,-7454402.6706813965,-0.1863600667670349,-6426001.003234305,69440321.22202916,-99202267.36199386,25100807.120143034,-4661139.019821666,0.1367251944366636,0.47210623349646585,-0.0017274925137354647,-0.0714818451048504,2024-12-10,True,False,False,False,False,-10036717.299424326,0,0,True,['留存未分配利润的预计用途以及收益情况'],翊瑾地产
2024-12-31,年报,2025-03-30,无保留意见,2607779083.271238,2047899867.221807,559879216.0494307,0.7853042001751507,62634723.00197528,17470588.680860803,733336752.3282117,3.155782046848463e-05,252942.73970320344,6128727.465219014,25730792.95356284,811032030.5361639,40000000,13.996980401235769,-22115471.4203194,-18804327.40330085,48185341.199496485,-14897363.742101595,-0.37243409355253987,-13273601.537727738,318312356.3183673,-75493259.01483625,20203029.206200037,263022126.50973108,0.06121409913221689,-0.779727115511115,-0.05699431294644167,-0.05293272060369589,2025-04-20,False,False,False,True,True,0.0,0,0,False,[],翊瑾地产
2018-03-31,季报,2018-04-30,无保留意见,259146574.79370767,83975421.26326512,175171153.53044257,0.32404603969824153,6468350.883108891,9.380281426585942,49400.69810401293,14355514.819143908,12054091.68796458,18661316.386322666,824.7031816694125,51596644.61532108,40000000,4.379278838261064,3861939.763451556,3505665.916443636,24698527.63547389,5517056.804930795,0.1379264201232699,5008094.166348052,-6954270.765168113,-27733020.369256966,-22459154.92824681,-57146446.06267189,-0.026826924830874618,0.2509476002739331,0.024046039698241525,-0.08084207358629228,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2018-06-30,半年报,2018-08-27,无保留意见,276875546.886194,95388616.62680991,181486930.25938407,0.34451802515452234,6079201.324245973,9.806600919796976,50023.75699568509,16082351.425893446,11031027.2019699,19609923.9900156,867.4900733135972,51153041.82543658,40000000,4.537173256484602,8641140.22411569,8440226.318097433,25423697.634718113,6827429.2295201905,0.17068573073800478,7049372.002362567,-12257529.801143223,-32666711.573810037,-21214478.414935995,-66138719.78988926,0.036054890326699035,0.05819465820694879,0.020471985456280855,0.1906833534108764,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2018-09-30,季报,2018-10-27,非标准无保留意见,300004681.70498013,112117648.09562097,187887033.60935917,0.37371966150140185,6195869.347297329,10.876811536962148,60024.52554778791,16305156.547503443,13116117.34831709,21531189.47249648,957.6876864993702,56243823.36124568,40000000,4.697175840233979,10344929.328617038,10006054.073534228,7750394.842702174,2433984.4350019284,0.060849610875048206,2236896.7934811353,-14820064.30717558,-31294082.03627998,-27279734.035130084,-73393880.37858564,0.03526481681533726,-0.18438601798783869,0.029201636346879462,-0.019784549038683777,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2018-12-31,年报,2019-03-30,非标准无保留意见,408867019.57203746,201602397.93310702,207264621.6389304,0.493075714798726,9312061.134793054,15.515356838682193,77567.9110056321,21695405.14794367,18307475.497083943,26278355.766724203,1341.9838805817794,77602597.71207769,40000000,5.18161554097326,11491486.292196088,11083588.613904899,7522298.198317718,1637938.5193986408,0.04094846298496602,1539335.057672387,-73203268.10316801,-44676131.31547164,-36377207.4529128,-154256606.87155247,0.10313424858183497,-0.04096153921835789,0.11935605329732414,0.0005586099510241099,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2019-03-31,季报,2019-04-30,保留意见,406450681.72113085,187604744.66681185,218845937.05431902,0.46156828639674663,9436837.687250443,15.247258774771781,84118.96037368017,22129541.638860278,18949050.96107983,31899830.351729807,1357.0412479581444,79428106.1221809,40000000,5.471148426357976,13473729.182835499,13059217.01936822,12867501.532849409,2831775.5580563024,0.07079438895140756,2822326.2935190327,-68871806.23254031,-44424130.76115121,-32806761.92513802,-146102698.91882953,0.05587695248619959,0.06405413546219718,-0.031507428401979364,0.06554852988306525,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2019-06-30,半年报,2019-08-27,无保留意见,408920772.84012663,189028127.01540825,219892645.82471842,0.462261004014368,10355469.52207476,16.074358178722772,85335.34172963616,24366716.90862184,16782716.480023224,30752883.68516568,1472.1593666680483,80847345.39961077,40000000,5.49731614561796,4689044.5166228665,4906381.452696658,9101679.784221716,-12549549.523160905,-0.31373873807902264,-11646907.952387948,-16063704.092746986,-43870028.72304202,-36265237.525605634,-96198970.34139463,0.0047828567643895935,-0.7755899130760796,0.000692717617621389,-0.010737345376231994,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2019-09-30,季报,2019-10-27,无保留意见,394707395.34891176,175165321.44613665,219542073.9027751,0.44378525335532354,8613099.804059822,14.215520478356256,67403.15184188372,21472567.297317386,15748669.500693452,26882326.508433696,1215.742850998209,69300818.07204151,40000000,5.4885518475693775,-4184473.761049368,-2187612.1380703696,48880833.25300199,-12676454.682388907,-0.31691136705972267,-10134276.55823861,-8691742.039502682,-45099013.47794023,-33436947.301270984,-87227702.8187139,-0.001594286705808104,-0.028515126701990648,-0.018475750659044454,0.07407318636631613,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2019-12-31,年报,2020-03-30,无保留意见,387933048.0313939,169303222.53706163,218629825.49433228,0.43642381951269227,8643873.825696828,13.081840234763984,73055.65000288734,20901052.555628188,18486007.008279398,29446499.386895385,1300.3070375811353,74373822.97600308,40000000,5.465745637358307,-11472453.272982454,-8389361.107897034,33067446.22342231,-10411399.302761551,-0.26028498256903876,-8859641.385466665,-64676768.13958848,-43871989.67438787,-31270312.41194298,-139819070.22591934,-0.004155232717929157,0.5238884325789551,-0.007361433842631275,-0.032880152141701605,,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2020-03-31,季报,2020-04-30,保留意见,468465500.14113235,230621673.14419645,237843826.99693593,0.492291690796266,12330431.884667771,19.605393754326148,98354.21095914068,27924666.412987705,22799509.00885698,32060087.46307416,1613.0531643568274,94712850.28841184,40000000,5.946095674923399,-16353172.211980872,-12654017.489698675,23884373.071104188,-6972455.627140598,-0.17431139067851495,-6092366.259716629,-57043066.19032107,-48764933.04651437,-41050960.33533764,-146858959.5721731,0.08788371604450537,0.521953573095172,0.055867871283573727,-0.04513534456383459,2020-06-27,True,False,False,True,False,-8212287.332430632,0,0,True,"['充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划']",琬煜生物
2020-06-30,半年报,2020-08-27,无保留意见,390098062.94819736,169837299.84303805,220260763.1051593,0.4353707848726011,7611918.6132195145,11.645836317305575,65026.58572325618,17967314.42643241,15148440.579936484,25786871.867228873,1241.6318788544195,65046483.13674892,40000000,5.506519077628983,-17185471.717718296,-13359578.412981573,2939506.4854214233,-1188999.2939106058,-0.029724982347765147,-1007944.1761184257,-31747696.36384025,-42230819.80878727,-31728662.799765885,-105707178.97239341,-0.07392692975800101,0.5767569923583208,-0.05692090592366489,-0.018296416262235965,2020-10-20,False,True,False,False,False,0.0,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '公司为增强投资者回报水平拟采取的措施']",琬煜生物
2020-09-30,季报,2020-10-27,无保留意见,333490243.5816041,126945273.37755464,206544970.2040495,0.3806566333521283,7789444.023591244,12.859103498032345,61646.90461587712,18080718.448043864,15307662.55163489,21439745.69581964,1199.6276936497306,63340293.341828465,40000000,5.1636242551012375,-12146797.444740476,-8984877.405071992,5020696.848278944,7198106.104254026,0.17995265260635065,6249572.86844226,-35423829.742151186,-36375248.65393434,-27859420.702859662,-99658499.0989452,-0.06227070454015214,0.5304601241928001,-0.054714151520472785,0.05949198405376661,2020-12-20,False,False,False,False,False,0.0,0,0,False,[],琬煜生物
2020-12-31,年报,2021-03-30,非标准无保留意见,367231324.8891093,139558073.61727837,227673251.27183095,0.38002769415005627,8753230.661834428,13.68689666161356,65623.27681796653,19527975.471354175,15533325.883954108,24859220.76329989,1170.0641580948409,69348995.97621424,40000000,5.691831281795774,135056.27788665032,2174324.603522333,82927291.56047557,17545505.318038754,0.43863763295096886,15941717.15513475,-24581512.304256972,-40892120.24039348,-33134297.547740873,-98607930.09239133,0.1022938541999277,0.4276119448854576,-0.000628939202072037,0.1740619657630777,2021-04-28,False,True,False,True,False,0.0,2,0,True,"['公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '留存未分配利润的预计用途以及收益情况', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元']",琬煜生物
2021-03-31,季报,2021-04-30,无保留意见,375850562.89202857,135269230.66516867,240581332.2268599,0.3599016311810813,10354991.436460325,15.013167187235542,76558.94683757727,22652488.514707882,18181701.56569125,25997960.882908233,1372.9220820645482,76756383.74423249,40000000,6.014533305671497,19923182.69967189,20263142.87428017,88244197.15244794,28268752.031121776,0.7067188007780444,25841168.958225485,-13223170.111935226,-41780682.36547144,-28689332.577245623,-83693185.05465229,0.05669564115644551,0.31040931705473174,-0.02012606296897494,0.15598675322742328,2021-06-12,False,True,False,False,False,0.0,0,0,True,"['根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营', '上市公司控股子公司向母公司实施利润分配的情况', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划']",琬煜生物
2021-06-30,半年报,2021-08-27,保留意见,362740414.52460885,129151397.88267532,233589016.6419335,0.35604358574694606,8661467.158810543,12.518610793262528,74932.03316475503,19385968.930588156,14521711.859209787,26293997.08636402,1178.463228467052,69085591.79401512,40000000,5.839725416048338,48795717.09257432,44669160.556780696,156358514.0912282,41246477.70414633,1.0311619426036582,34865739.54642933,-36459677.78129475,-33220675.238256074,-29872088.570376355,-99552441.58992718,-0.02906424833632922,0.28668176370540355,-0.003858045434135289,-0.10957186843680741,2021-10-20,True,False,False,False,False,28655903.54642326,0,0,True,"['结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划']",琬煜生物
2021-09-30,季报,2021-10-27,无保留意见,396327584.0393586,167936391.73489085,228391192.30446774,0.4237312730627737,10159036.58235994,15.441370889635921,77794.694811079,22982453.00147193,17578457.107260443,24835161.691024132,1396.96939979761,79083492.61880733,40000000,5.709779807611693,87287545.58129534,80832056.07606702,173093156.1188371,54988326.4124586,1.374708160311465,51661279.313266166,-50971344.48331696,-44349878.47075875,-34234673.5543056,-129555896.5083813,-0.022252006589134673,0.2359258319123052,0.06768768731582767,0.08484603563490394,2021-11-27,False,False,False,False,True,0.0,0,0,False,[],琬煜生物
